Starttid;Sluttid;Övning;Vikt;Reps;Anteckningar;Kcal;Distans;Tid;Kategori;Namn;Kroppsvikt
2019-11-22 15:55;2019-11-22 17:14;"Romanian Deadlift";95;7;"Tappade greppet med straps";;;;Hamstrings;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Romanian Deadlift";95;5;"Greppet sämst";;;;Hamstrings;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Romanian Deadlift";95;5;"";;;;Hamstrings;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Paused Smith Squats";70;8;"3rir";;;;Quads & Glutes;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Paused Smith Squats";70;7;"";;;;Quads & Glutes;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Paused Smith Squats";70;7;"";;;;Quads & Glutes;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Paused Smith Squats";70;7;"";;;;Quads & Glutes;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Smith Calf Press";70;15;"3rir";;;;Calves;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Smith Calf Press";70;12;"";;;;Calves;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Smith Calf Press";70;12;"";;;;Calves;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Smith Calf Press";70;11;"";;;;Calves;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Technogym Leg Extension";50;19;"3rir";;;;Quads & Glutes;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Technogym Leg Extension";50;16;"";;;;Quads & Glutes;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Technogym Leg Extension";50;14;"";;;;Quads & Glutes;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Technogym Leg Extension";50;12;"";;;;Quads & Glutes;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Incline Curls";10;14;"3rir";;;;Biceps;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Incline Curls";10;12;"";;;;Biceps;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Incline Curls";10;10;"";;;;Biceps;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Cable Lateral Raise";2.5;18;"3rir";;;;Delts;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Cable Lateral Raise";2.5;16;"";;;;Delts;"Full Body 4";81.8
2019-11-22 15:55;2019-11-22 17:14;"Cable Lateral Raise";2.5;14;"";;;;Delts;"Full Body 4";81.8
2019-11-21 17:10;2019-11-21 18:25;"Dips";0;18;"3rir";;;;Triceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Dips";0;15;"";;;;Triceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Dips";0;13;"";;;;Triceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Incline Cable Fly 30’";7.5;14;"3rir";;;;Chest;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Incline Cable Fly 30’";7.5;10;"";;;;Chest;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Incline Cable Fly 30’";7.5;8;"";;;;Chest;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Pull Up";0;12;"3rir";;;;Back;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Pull Up";0;8;"";;;;Back;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Pull Up";0;7;"";;;;Back;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Pull Up";0;6;"";;;;Back;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Lying Single DB Raise";4;10;"3rir";;;;Delts;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Lying Single DB Raise";4;9;"Höger först";;;;Delts;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Lying Single DB Raise";4;8;"";;;;Delts;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Cable Curl";20;15;"3rir";;;;Biceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Cable Curl";20;12;"";;;;Biceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Cable Curl";20;11;"";;;;Biceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Pushdowns";25;17;"3rir";;;;Triceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Pushdowns";25;14;"";;;;Triceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Pushdowns";25;12;"";;;;Triceps;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Lying Rear Delt DB Fly";5;15;"3rir";;;;Delts;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Lying Rear Delt DB Fly";5;12;"";;;;Delts;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Lying Rear Delt DB Fly";5;10;"";;;;Delts;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Rope Crunch";30;13;"";;;;Abs;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Rope Crunch";30;12;"";;;;Abs;"Full Body 3";81.5
2019-11-21 17:10;2019-11-21 18:25;"Rope Crunch";30;9;"";;;;Abs;"Full Body 3";81.5
2019-11-19 16:52;2019-11-19 18:11;"Plate Loaded Row";85;12;"";;;;Back;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Plate Loaded Row";85;10;"";;;;Back;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Plate Loaded Row";85;10;"";;;;Back;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Plate Loaded Row";85;9;"";;;;Back;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Bench Press ";100;6;"3rir";;;;Chest;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Bench Press ";100;5;"Kör 90 nästa gång 3rir, spara axeln";;;;Chest;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Bench Press ";100;4;"";;;;Chest;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Bench Press ";100;4;"";;;;Chest;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Lying Leg Curl";27.5;18;"3rir";;;;Hamstrings;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Lying Leg Curl";27.5;13;"Bred stance, kör typ direkt efter varandra ~";;;;Hamstrings;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Lying Leg Curl";27.5;11;"";;;;Hamstrings;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Lying Leg Curl";27.5;9;"";;;;Hamstrings;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Lying Leg Curl";27.5;9;"";;;;Hamstrings;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Calf Press in seated leg press";100;14;"3rir";;;;Calves;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Calf Press in seated leg press";100;11;"";;;;Calves;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Calf Press in seated leg press";100;10;"";;;;Calves;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Calf Press in seated leg press";100;9;"";;;;Calves;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Alternating Hammer Curl";15;12;"3rir";;;;Biceps;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Alternating Hammer Curl";15;10;"";;;;Biceps;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Alternating Hammer Curl";15;9;"";;;;Biceps;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Rope Pushdown";17.5;14;"3rir";;;;Triceps;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Rope Pushdown";17.5;10;"";;;;Triceps;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Rope Pushdown";17.5;9;"Cable trög som fan, olja";;;;Triceps;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Upright Barbell Row";27.5;17;"3rir";;;;Delts;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Upright Barbell Row";27.5;15;"";;;;Delts;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Upright Barbell Row";27.5;13;"";;;;Delts;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Crunches";0;25;"Fail-ish";;;;Abs;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Crunches";0;14;"";;;;Abs;"Full Body 2";81.3
2019-11-19 16:52;2019-11-19 18:11;"Crunches";0;13;"";;;;Abs;"Full Body 2";81.3
2019-11-18 16:54;2019-11-18 18:31;"High Bar Squat";100;7;"3rir";;;;Quads & Glutes;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"High Bar Squat";100;6;"";;;;Quads & Glutes;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"High Bar Squat";100;5;"";;;;Quads & Glutes;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"High Bar Squat";100;5;"";;;;Quads & Glutes;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Single Leg Calf Raise";0;14;"3rir";;;;Calves;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Single Leg Calf Raise";0;11;"";;;;Calves;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Single Leg Calf Raise";0;10;"";;;;Calves;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Single Leg Calf Raise";0;9;"";;;;Calves;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Technogym Leg Extension";57.5;14;"3rir";;;;Quads & Glutes;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Technogym Leg Extension";57.5;13;"";;;;Quads & Glutes;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Technogym Leg Extension";57.5;13;"";;;;Quads & Glutes;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Technogym Leg Extension";57.5;11;"";;;;Quads & Glutes;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Incline DB Press 30’";30;10;"3rir";;;;Chest;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Incline DB Press 30’";30;9;"";;;;Chest;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Incline DB Press 30’";30;8;"";;;;Chest;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Incline DB Press 30’";30;8;"";;;;Chest;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Lat Pulldown";70;9;"3rir";;;;Back;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Lat Pulldown";70;8;"";;;;Back;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Lat Pulldown";70;7;"";;;;Back;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Lat Pulldown";70;6;"";;;;Back;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Ez-Bar Curl";32.5;10;"3rir";;;;Biceps;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Ez-Bar Curl";32.5;9;"";;;;Biceps;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Ez-Bar Curl";32.5;8;"";;;;Biceps;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Ez-Bar Skullcrusher";32.5;8;"3rir";;;;Triceps;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Ez-Bar Skullcrusher";32.5;8;"";;;;Triceps;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Ez-Bar Skullcrusher";32.5;8;"";;;;Triceps;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Seated Lateral Raise";6;16;"3rir";;;;Delts;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Seated Lateral Raise";6;13;"";;;;Delts;"Full Body 1  ";81.6
2019-11-18 16:54;2019-11-18 18:31;"Seated Lateral Raise";6;10;"";;;;Delts;"Full Body 1  ";81.6
2019-11-15 16:45;2019-11-15 17:19;"Dips";0;15;"";;;;Triceps;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Dips";0;15;"";;;;Triceps;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Cable Row close grip";55;8;"";;;;Back;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Cable Row close grip";55;8;"";;;;Back;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Seated DB Curl";12.5;10;"";;;;Biceps;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Seated DB Curl";12.5;8;"";;;;Biceps;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Lying Rear Delt DB Fly";5;12;"";;;;Delts;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Lying Rear Delt DB Fly";5;12;"";;;;Delts;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Rope Crunch";35;8;"";;;;Abs;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Rope Crunch";30;10;"";;;;Abs;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Technogym Leg Extension";55;10;"";;;;Quads & Glutes;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Technogym Leg Extension";55;10;"";;;;Quads & Glutes;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Lying Leg Curl";27.5;10;"";;;;Hamstrings;"Deload 4";80.3
2019-11-15 16:45;2019-11-15 17:19;"Lying Leg Curl";27.5;10;"";;;;Hamstrings;"Deload 4";80.3
2019-11-14 15:50;2019-11-14 16:35;"Paused Smith Squats";75;5;"";;;;Quads & Glutes;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Paused Smith Squats";75;5;"Platta skor";;;;Quads & Glutes;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Smith Calf Press";75;12;"Från golvet";;;;Calves;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Smith Calf Press";75;12;"";;;;Calves;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Incline Bench Press 30’";60;8;"";;;;Chest;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Incline Bench Press 30’";60;8;"";;;;Chest;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Pull Up";0;8;"";;;;Back;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Pull Up";0;8;"";;;;Back;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Barbell Curl";20;12;"";;;;Biceps;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Barbell Curl";20;12;"";;;;Biceps;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Pushdowns";25;12;"";;;;Triceps;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Pushdowns";25;12;"";;;;Triceps;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Seated Lateral Raise";6;12;"";;;;Delts;"Deload 3";80.6
2019-11-14 15:50;2019-11-14 16:35;"Seated Lateral Raise";6;12;"";;;;Delts;"Deload 3";80.6
2019-11-12 15:16;2019-11-12 16:34;"Back Extension";0;8;"";;;;Hamstrings;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Back Extension";0;6;"";;;;Hamstrings;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Calf Press in seated leg press";100;14;"";;;;Calves;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Calf Press in seated leg press";100;14;"";;;;Calves;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Bench Press ";100;5;"";;;;Chest;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Bench Press ";100;5;"";;;;Chest;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Plate Loaded Row";85;8;"";;;;Back;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Plate Loaded Row";85;8;"";;;;Back;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"DB Lunges";20;20;"";;;;Quads & Glutes;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"DB Lunges";20;20;"";;;;Quads & Glutes;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Hammercurls";14;12;"";;;;Biceps;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Hammercurls";14;12;"";;;;Biceps;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Upright Barbell Row";27.5;12;"";;;;Delts;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Upright Barbell Row";27.5;12;"";;;;Delts;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Crunches";0;24;"";;;;Abs;"Deload 2";81
2019-11-12 15:16;2019-11-12 16:34;"Crunches";0;16;"";;;;Abs;"Deload 2";81
2019-11-11 17:25;2019-11-11 17:58;"Technogym Leg Extension";50;14;"";;;;Quads & Glutes;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Technogym Leg Extension";50;14;"";;;;Quads & Glutes;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Calf Press in seated leg press";120;8;"";;;;Calves;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Calf Press in seated leg press";120;8;"";;;;Calves;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Incline DB Press 30’";30;7;"";;;;Chest;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Incline DB Press 30’";30;7;"";;;;Chest;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Lat Pulldown";70;7;"";;;;Back;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Lat Pulldown";70;7;"";;;;Back;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Ez-Bar Curl";30;8;"";;;;Biceps;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Ez-Bar Curl";30;8;"";;;;Biceps;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Ez-Bar Skullcrusher";30;8;"";;;;Triceps;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Ez-Bar Skullcrusher";30;8;"";;;;Triceps;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Seated Lateral Raise";6;12;"";;;;Delts;"Deload 1";81.6
2019-11-11 17:25;2019-11-11 17:58;"Seated Lateral Raise";6;12;"";;;;Delts;"Deload 1";81.6
2019-11-09 13:15;2019-11-09 15:06;"High Bar Squat";120;1;"Top single";;;;Quads & Glutes;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"High Bar Squat";90;7;"Fel vikt -.-";;;;Quads & Glutes;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"High Bar Squat";100;7;"";;;;Quads & Glutes;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"High Bar Squat";100;6;"";;;;Quads & Glutes;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Bench Press ";107.5;5;"Barely";;;;Chest;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Bench Press ";107.5;4;"";;;;Chest;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Bench Press ";107.5;4;"";;;;Chest;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Pull Up";0;15;"";;;;Back;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Pull Up";0;10;"";;;;Back;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Pull Up";0;8;"";;;;Back;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Cable Lateral Raise";2.5;21;"Gfa ";;;;Delts;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Cable Lateral Raise";2.5;17;"";;;;Delts;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Cable Lateral Raise";2.5;14;"";;;;Delts;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Lying Leg Curl";25;20;"Gfa";;;;Hamstrings;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Lying Leg Curl";25;14;"";;;;Hamstrings;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Lying Leg Curl";25;12;"";;;;Hamstrings;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"2-DB Preacher Curl";10;16;"";;;;Biceps;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"2-DB Preacher Curl";10;13;"";;;;Biceps;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"2-DB Preacher Curl";10;13;"";;;;Biceps;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Incline DB Skullecrusher";10;16;"";;;;Triceps;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Incline DB Skullecrusher";10;13;"";;;;Triceps;"Full Body 5";80.4
2019-11-09 13:15;2019-11-09 15:06;"Incline DB Skullecrusher";10;13;"";;;;Triceps;"Full Body 5";80.4
2019-11-08 16:10;;"Incline Smith Press 30’";65;12;"";;;;Chest;"Full Body 4";80.6
2019-11-08 16:10;;"Incline Smith Press 30’";65;11;"";;;;Chest;"Full Body 4";80.6
2019-11-08 16:10;;"Incline Smith Press 30’";65;10;"";;;;Chest;"Full Body 4";80.6
2019-11-08 16:10;;"Machine Row";60;14;"Steg 4:7";;;;Back;"Full Body 4";80.6
2019-11-08 16:10;;"Machine Row";60;18;"";;;;Back;"Full Body 4";80.6
2019-11-08 16:10;;"Machine Row";60;12;"";;;;Back;"Full Body 4";80.6
2019-11-08 16:10;;"High to Low Cable Fly";10;20;"";;;;Chest;"Full Body 4";80.6
2019-11-08 16:10;;"High to Low Cable Fly";10;15;"Under steg 29";;;;Chest;"Full Body 4";80.6
2019-11-08 16:10;;"High to Low Cable Fly";10;12;"";;;;Chest;"Full Body 4";80.6
2019-11-08 16:10;;"Straight Arm Pushdown";22.5;17;"";;;;Back;"Full Body 4";80.6
2019-11-08 16:10;;"Straight Arm Pushdown";22.5;13;"";;;;Back;"Full Body 4";80.6
2019-11-08 16:10;;"Straight Arm Pushdown";22.5;12;"";;;;Back;"Full Body 4";80.6
2019-11-08 16:10;;"Incline Curls";9;17;"";;;;Biceps;"Full Body 4";80.6
2019-11-08 16:10;;"Incline Curls";9;15;"";;;;Biceps;"Full Body 4";80.6
2019-11-08 16:10;;"Incline Curls";9;11;"";;;;Biceps;"Full Body 4";80.6
2019-11-08 16:10;;"Lying Rear Delt DB Fly";5;18;"";;;;Delts;"Full Body 4";80.6
2019-11-08 16:10;;"Lying Rear Delt DB Fly";5;13;"";;;;Delts;"Full Body 4";80.6
2019-11-08 16:10;;"Lying Rear Delt DB Fly";5;13;"";;;;Delts;"Full Body 4";80.6
2019-11-08 16:10;;"Reverse Ez-Bar Curl";25;19;"";;;;Biceps;"Full Body 4";80.6
2019-11-08 16:10;;"Reverse Ez-Bar Curl";25;14;"";;;;Biceps;"Full Body 4";80.6
2019-11-08 16:10;;"Reverse Ez-Bar Curl";25;;"";;;;Biceps;"Full Body 4";80.6
2019-11-07 15:32;2019-11-07 17:14;"High Bar Squat";100;8;"Stort andetag och stäng truten ";;;;Quads & Glutes;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"High Bar Squat";100;7;"";;;;Quads & Glutes;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"High Bar Squat";100;6;"";;;;Quads & Glutes;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Calf Press in seated leg press";120;13;"+1, squatskor";;;;Calves;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Calf Press in seated leg press";120;11;"";;;;Calves;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Calf Press in seated leg press";120;10;"";;;;Calves;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"DB Press";35;11;"GFA";;;;Chest;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"DB Press";35;9;"";;;;Chest;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"DB Press";35;7;"";;;;Chest;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Neutral Grip Plate Loaded Row";85;12;"Steg 5";;;;Back;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Neutral Grip Plate Loaded Row";85;11;"Steg 4";;;;Back;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Neutral Grip Plate Loaded Row";85;10;"";;;;Back;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Alternating DB Curl";15;12;"";;;;Biceps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Alternating DB Curl";15;8;"";;;;Biceps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Alternating DB Curl";15;8;"";;;;Biceps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Pushdowns";25;18;"";;;;Triceps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Pushdowns";25;13;"";;;;Triceps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Pushdowns";25;11;"";;;;Triceps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Lying Single DB Raise";4;11;"Svagare i höger axel";;;;Delts;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Lying Single DB Raise";4;9;"";;;;Delts;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Lying Single DB Raise";4;9;"";;;;Delts;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Smith Shrug";60;15;"";;;;Traps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Smith Shrug";60;13;"";;;;Traps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Smith Shrug";60;13;"";;;;Traps;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Crunches";0;23;"";;;;Abs;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Crunches";0;21;"";;;;Abs;"Full Body 3";81.4
2019-11-07 15:32;2019-11-07 17:14;"Crunches";0;15;"";;;;Abs;"Full Body 3";81.4
2019-11-05 17:00;2019-11-05 18:29;"Romanian Deadlift";95;10;"";;;;Hamstrings;"Full Body 2";80.1
2019-11-05 17:00;2019-11-05 18:29;"Romanian Deadlift";95;8;"";;;;Hamstrings;"Full Body 2";80.1
2019-11-05 17:00;2019-11-05 18:29;"Romanian Deadlift";95;7;"";;;;Hamstrings;"Full Body 2";80.1
2019-11-05 17:00;2019-11-05 18:29;"Bench Press ";100;9;"";;;;Chest;"Full Body 2";80.1
